current_kf,historical_kf,current_submap,historical_submap,overlap,loop_rmse,frontend_world_x,frontend_world_y,frontend_world_z,loop_world_x,loop_world_y,loop_world_z,world_error_dx,world_error_dy,world_error_dz,world_error_norm,frontend_rel_tx,frontend_rel_ty,frontend_rel_tz,frontend_rel_roll_deg,frontend_rel_pitch_deg,frontend_rel_yaw_deg,loop_rel_tx,loop_rel_ty,loop_rel_tz,loop_rel_roll_deg,loop_rel_pitch_deg,loop_rel_yaw_deg,relative_error_tx,relative_error_ty,relative_error_tz,relative_error_roll_deg,relative_error_pitch_deg,relative_error_yaw_deg,relative_translation_norm,relative_rotation_deg,graph_correction_translation,graph_correction_rotation_deg,graph_gate_pass
55,4,5,0,0.886126704,0.456020704,30.181316030,2.775237669,-0.085537971,3.421071291,-0.055402167,0.348787934,26.760244739,2.830639837,-0.434325905,26.913042551,28.107631878,-1.184161376,0.222987437,0.519877814,0.978043535,-1.915231451,1.205418186,-0.431656523,0.351417653,-3.368032016,3.247527354,1.063448453,26.847795675,-1.331483456,1.318792677,4.054377287,-2.086182401,-3.108453439,26.913123099,5.476004250,26.913042551,5.476004250,0
56,4,5,0,0.896949711,0.450974378,30.743082888,2.847738044,-0.091285755,3.733271122,0.040672049,0.351037264,27.009811766,2.807065995,-0.442323019,27.158888062,28.674079214,-1.187017959,0.223761497,0.377051057,1.148728481,0.034896369,1.527574213,-0.377992541,0.357720070,-4.197681979,4.259316304,2.379952177,27.024701147,-2.067971460,1.731643393,4.751050625,-2.926856570,-2.569278341,27.158968443,6.091502073,27.158888062,6.091502073,0
57,4,5,0,0.864344638,0.457775090,31.319255551,2.937804023,-0.099079207,4.473743916,-0.128995270,0.291983157,26.845511636,3.066799293,-0.391062364,27.022947335,29.257162919,-1.174369539,0.222778108,0.313421500,1.563875576,2.231678887,2.239540573,-0.644305716,0.305226838,-5.760193586,3.279568245,6.071878280,26.770859436,-3.513532718,1.104370423,6.281752755,-1.314558756,-3.992319416,27.023017247,7.518862160,27.022947335,7.518862160,0
58,4,5,0,0.811219947,0.502133871,31.903873999,2.938724785,-0.113938949,2.923421144,0.560118794,0.939671159,28.980452854,2.378605991,-1.053610108,29.096984524,29.836843977,-1.251151841,0.214133015,0.198753320,1.374073739,-4.779657542,0.787250875,0.240924928,0.941701483,-2.802967273,11.386024504,-5.539088451,28.629789080,1.071656054,5.081847417,2.892812548,-10.036593947,0.275402811,29.097052130,10.454431071,29.096984524,10.454431071,0
59,8,5,0,0.848608838,0.468835499,32.501296169,2.987981087,-0.130995441,4.432653427,0.173408180,0.606466472,28.068642742,2.814572907,-0.737461913,28.219042792,28.342250298,-0.896119243,-0.119724369,-0.179288551,1.036066946,-1.916064657,0.138449941,-0.274694065,0.568644909,-2.509152128,9.543184064,0.579268626,27.920122455,-1.080634220,3.952309984,2.772652533,-8.379416462,-2.894601272,28.219173667,9.223723704,28.219042792,9.223723704,0
60,8,5,0,0.844408428,0.473040932,33.079333961,3.063318285,-0.127705485,4.806241989,0.437448591,0.630265057,28.273091972,2.625869694,-0.757970542,28.404884098,28.925153319,-0.891724135,-0.115370428,-0.145036159,0.719876034,0.750853009,0.541360083,-0.058168515,0.593789062,-1.261416066,10.542118821,2.774073909,27.962115498,-2.304441952,4.432747142,1.509710644,-9.768030071,-2.270690906,28.404922162,10.111720664,28.404884098,10.111720664,0
61,7,5,0,0.822506862,0.466879757,33.646293768,3.133896955,-0.127989439,4.943306923,0.585404754,0.524221897,28.702986845,2.548492201,-0.652211336,28.823283053,30.001827446,-1.080506823,0.136213796,0.252650476,1.117552958,0.479531546,1.203506834,0.059355166,0.509162146,-0.232830971,7.161811836,0.677976874,28.604779132,-1.493642903,3.212322399,0.511637201,-6.043335278,-0.224237903,28.823313021,6.068090233,28.823283053,6.068090233,0
62,5,5,0,0.741302409,0.446146663,34.224303123,3.177717417,-0.137021773,4.192506313,0.310145229,0.254694372,30.031796809,2.867572188,-0.391716146,30.170933552,31.631050702,-1.365211993,0.232336386,0.374154486,0.843835093,-2.151207667,1.484126481,-0.162256941,0.265359674,-1.472854943,-0.136062102,-0.492772593,30.156055049,-0.940645347,-0.128852938,1.842698600,1.022133231,-1.632790851,30.170997213,2.675733007,30.170933552,2.675733007,0
65,14,6,1,0.654516640,0.490032727,35.813964977,3.345967014,-0.154333634,6.720898834,0.579577755,0.088551538,29.093066143,2.766389260,-0.242885173,29.225304111,27.983454281,5.241155447,-0.074230177,-0.997836656,1.363796881,8.476549844,-0.773132111,0.028969261,0.027034818,-2.371284845,2.083672167,9.322568761,29.205471117,0.444809539,0.980499797,1.404119690,-0.684049966,-0.874884975,29.225310581,1.786102554,29.225304111,1.786102554,0
66,20,6,1,0.747500000,0.489138275,36.375747845,3.408202267,-0.162366702,9.026955847,0.699711481,0.285685265,27.348791998,2.708490785,-0.448051967,27.486234675,25.707723957,-0.015277696,0.050910478,-1.934349707,0.812017807,0.012654023,-1.774517779,0.431205758,0.192820068,-2.224597227,8.301131045,3.589291653,27.133776664,-2.312591534,3.728544855,0.824577607,-7.327256861,-3.895328264,27.486214043,8.313228836,27.486234675,8.313228836,0
70,22,6,1,0.632098765,0.421886928,38.675115723,3.592705660,-0.180170770,7.396476831,1.011451045,-0.021417844,31.278638892,2.581254614,-0.158752925,31.385368069,26.772978128,-2.900720354,0.269164238,-0.807247392,-0.140915675,-7.124763673,-4.328424772,1.285395906,-0.200406982,0.636871855,-1.180652715,-3.682875754,31.309187396,-2.181527457,-0.151343934,-1.513973822,0.999298906,-3.453747394,31.385461323,3.889321654,31.385368069,3.889321654,0
71,22,6,1,0.649754501,0.435069913,39.248769525,3.651430253,-0.199406903,7.548952164,0.939141742,0.245389802,31.699817361,2.712288511,-0.444796705,31.818748778,27.346118733,-2.966641539,0.261319730,-0.527518359,1.675762035,-5.588927217,-4.199852765,1.186430499,0.070404336,-0.396262527,3.452162550,-0.208331038,31.492149049,-4.052732709,2.063045048,0.190848583,-1.724016519,-5.392876314,31.818803387,5.662014108,31.818748778,5.662014108,0
72,22,6,1,0.701517707,0.451399579,39.838428853,3.679168076,-0.213752822,7.075095121,1.295213069,-0.034217944,32.763333732,2.383955007,-0.179534879,32.850441572,27.928150597,-3.066176352,0.259073484,-0.581947263,0.554919580,-8.303899063,-4.581130710,1.631203149,-0.223385040,-0.970443887,0.480577142,-10.529728052,32.815181781,1.309629614,0.780034154,0.369094536,0.036977185,2.226661391,32.850566788,2.257235473,32.850441572,2.257235473,0
75,14,7,1,0.725981621,0.474837233,41.644629822,3.760494971,-0.251380279,7.369943206,1.236742058,-0.016452232,34.274686616,2.523752913,-0.234928047,34.368279890,33.758792689,6.146028678,-0.141866798,-1.439486067,1.996507489,6.671850824,-0.181251599,0.737875084,-0.079169244,-1.599521687,-1.363731436,4.205726443,34.234101752,2.927863323,-0.796273905,0.219959877,3.288763999,2.561675428,34.368301654,4.170423423,34.368279890,4.170423423,0
76,29,7,2,0.615695793,0.489043424,42.242553981,3.813118858,-0.269571300,12.083666078,1.499212865,-0.323688517,30.158887903,2.313905993,0.054117217,30.247571954,26.621920092,-1.375659115,0.162073684,-0.968739639,0.957963999,-3.384607414,-3.546100843,0.728484809,-0.453312690,3.093916645,-1.655062653,1.322245339,30.116661874,-2.809353993,-0.103079095,-4.190719750,2.349683042,-4.844513608,30.247585318,6.760471222,30.247571954,6.760471222,0
77,32,7,2,0.622168285,0.501050057,42.825473521,3.870628805,-0.268147730,13.178285845,1.296241566,-0.146295324,29.647187676,2.574387239,-0.121852405,29.758999559,25.474038050,-2.078868181,0.206714845,-0.707930664,0.756586739,-2.434025572,-4.173905047,0.441611975,-0.287961447,0.976077051,-0.559880128,2.226510182,29.531127070,-3.666306868,0.268618722,-1.726500944,1.235100601,-4.682893140,29.759056237,5.124399370,29.758999559,5.124399370,0
78,30,7,2,0.711743772,0.514442375,43.414239423,3.969657686,-0.296584979,15.609999685,1.840862382,-0.092645628,27.804239738,2.128795304,-0.203939351,27.886360611,27.168260519,-2.420312459,0.254455460,-0.881623963,0.381402099,-1.167937566,-0.555289353,0.558866228,-0.167900946,1.122360586,-2.208762172,6.068190703,27.249361469,-5.904303347,-0.512770197,-2.274444746,2.430589915,-7.291786573,27.886402274,7.970757195,27.886360611,7.970757195,0
79,2,7,0,0.572663001,0.538587734,44.000659090,4.066490513,-0.303074540,1.017633915,1.034822464,-0.089095265,42.983025175,3.031668049,-0.213979275,43.090338262,43.140669783,1.041315578,0.381004372,-0.234298600,0.291913416,7.598594703,0.052994002,0.961764843,-0.091350322,-0.065375192,0.839100844,-2.223023990,43.040723194,1.749567342,1.104781306,-0.313011621,-0.546040529,9.821297838,43.090432589,9.839924120,43.090338262,9.839924120,0
80,2,7,0,0.582861762,0.534995209,44.599673540,4.205423178,-0.316810032,1.451456189,1.571367383,-0.279460162,43.148217351,2.634055795,-0.037349870,43.228558911,43.747931896,1.138933241,0.377429602,-0.001901392,1.082656845,9.872114330,0.525500967,1.468272256,-0.271651233,1.610924585,-2.853476225,-5.729595819,43.018344005,3.943775088,-1.605824339,-0.788668005,4.263524736,15.524872555,43.228577986,16.143633416,43.228558911,16.143633416,0
81,27,7,2,0.693957115,0.521137082,45.205230180,4.321992478,-0.318095210,13.550154582,1.878993498,-0.183589232,31.655075598,2.442998980,-0.134505978,31.749490500,30.916787528,-1.073644396,0.179470424,-1.069222186,0.652171023,4.999033221,-0.771376568,0.844098312,-0.281686943,4.284841755,-1.735474253,12.567850448,30.511607617,-8.777076257,0.193216228,-5.547466458,1.801686219,-7.729650953,31.749529122,9.610714898,31.749490500,9.610714898,0
82,2,7,0,0.633280757,0.526788936,45.342728276,4.304824894,-0.316467534,1.014847875,1.041661501,-0.167594716,44.327880402,3.263163393,-0.148872818,44.448075092,44.495948120,1.187169608,0.389925225,-0.038795855,1.019851301,3.493449485,0.051932536,0.969176631,-0.169840047,1.290497559,-1.986958407,-3.870316901,44.320829200,3.194505722,-1.049717176,-1.065597465,3.155231819,7.303888821,44.448202145,8.053066157,44.448075092,8.053066157,0
83,2,7,0,0.653953488,0.528562909,45.501668514,4.262494299,-0.330190582,0.925079882,1.111760974,-0.210448116,44.576588631,3.150733325,-0.119742466,44.687959371,44.651816237,1.134114995,0.378412690,-0.524207404,0.741170980,-2.119478267,-0.032132977,1.045480260,-0.213650871,3.232199081,-0.784756107,-4.362549479,44.551714031,3.480785994,-0.214726094,-3.724546185,1.649378643,2.154133725,44.687998406,4.632607825,44.687959371,4.632607825,0
85,7,8,0,0.613000756,0.555535278,46.216634703,4.140141878,-0.338447919,1.066559076,0.732207477,0.116542555,45.150075626,3.407934401,-0.454990475,45.280794630,42.599135822,-1.688976740,0.047450718,0.022403395,1.016603188,-12.739043803,-2.618463963,0.702397269,0.066484572,3.109112523,1.790806081,-16.474589746,44.018593475,10.588252173,0.784107340,-3.196956603,-0.566834101,3.771582567,45.280928435,4.964185318,45.280794630,4.964185318,0
86,0,8,0,0.611360239,0.575542007,46.831097464,4.084175121,-0.343375200,1.531192183,0.567463517,-0.164232105,45.299905281,3.516711603,-0.179143095,45.436557651,46.831097464,4.084175121,-0.343375200,-0.165448582,2.177504559,-4.625188031,1.531192183,0.567463517,-0.164232105,2.977939005,-1.301163290,-12.200347876,43.518339529,12.932159753,-1.842007691,-2.952245691,3.855551535,7.394446516,45.436545023,8.927098440,45.436557651,8.927098440,0
87,36,8,3,0.561027837,0.594037961,47.612419176,4.003340185,-0.357810350,15.280399146,-0.015077228,0.119798524,32.332020030,4.018417413,-0.477608874,32.584280074,27.990238863,-1.017072220,0.196680333,0.084794745,0.210445784,-10.871576214,-4.592529742,-1.252640774,-0.010697278,-2.600217719,2.601451530,1.311972996,32.536752905,-0.586382571,1.661024317,3.176802431,-1.781094394,-12.284804483,32.584400193,12.763964328,32.584280074,12.763964328,0
88,36,8,3,0.548808609,0.575357277,48.225044718,3.941272314,-0.359093520,15.800217460,0.021462056,0.115169618,32.424827259,3.919810258,-0.474263138,32.664342344,28.591397234,-1.149843838,0.208698350,0.388273052,-0.095930135,-11.044998106,-4.072004580,-1.276715480,-0.004248242,-0.999825096,3.339171287,1.366293634,32.589322715,-0.688847854,2.103046212,2.084631567,-3.141223018,-12.488453858,32.664373096,12.988031903,32.664342344,12.988031903,0
89,36,8,3,0.542292490,0.589575828,48.527512679,3.860450152,-0.363810902,16.083843831,-0.019558485,0.192301013,32.443668848,3.880008637,-0.556111915,32.679586530,28.882460741,-1.265253994,0.210666635,0.507839072,0.864912486,-17.064639174,-3.796750839,-1.350011661,0.079051840,-1.537871035,5.224824200,-3.993083566,32.446625876,2.276138710,3.161434479,3.192409343,-3.874213969,-13.212335055,32.679642075,14.028508191,32.679586530,14.028508191,0
90,36,8,3,0.538235294,0.606410286,49.147809732,3.764489418,-0.375781826,16.284427683,-0.108887769,0.166797165,32.863382049,3.873377187,-0.542578992,33.095306654,29.487524904,-1.432631027,0.212243559,0.743081285,0.641180131,-14.418319854,-3.607409485,-1.462144118,0.058070603,-1.212144822,5.903571021,-2.051635332,32.881513119,1.138841166,3.579930600,3.198436594,-4.863390261,-12.519704327,33.095419128,13.677967698,33.095306654,13.677967698,0
91,33,8,3,0.570601014,0.610020016,49.571185649,3.608008308,-0.368225233,16.470377753,-0.552900671,0.136717576,33.100807896,4.160908979,-0.504942809,33.365125718,31.681984409,0.767197724,0.186471819,1.380164695,0.819616577,-17.202704365,-1.562780303,-2.060945821,0.049221992,-0.309851513,4.492226969,-1.701282681,33.033783676,3.799095523,2.753568547,2.880953187,-3.426069100,-15.547651057,33.365343254,16.092419420,33.365125718,16.092419420,0
92,35,8,3,0.473759885,0.583098556,50.161556240,3.456967349,-0.374535388,20.607285788,3.699211453,0.082320360,29.554270452,-0.242244104,-0.456855748,29.558793976,30.963183609,-2.970016849,0.295904957,1.225962157,-0.301879191,-23.190819157,1.782130236,1.735438698,0.078848638,-7.155985007,0.360138315,-108.627354504,-4.863075010,28.905078418,3.816955262,1.439467061,-7.463697770,85.399530374,29.558792336,85.765603990,29.558793976,85.765603990,0
93,33,8,3,0.593750000,0.585699480,50.740012056,3.234720889,-0.373534791,16.825082455,-0.696407133,0.086072415,33.914929601,3.931128023,-0.459607206,34.145094174,32.834770778,0.347240159,0.202158964,1.486218377,0.712588672,-20.585084244,-1.213219760,-2.218470214,0.004860353,-0.708152037,3.854392309,-2.070984345,33.843131621,3.763564493,2.524579362,3.383084971,-2.716860214,-18.571049459,34.145211620,18.988595026,34.145094174,18.988595026,0
94,35,8,3,0.448214286,0.620420933,51.298687483,2.989480332,-0.377589834,20.711934232,2.780889872,-0.312931764,30.586753251,0.208590460,-0.064658070,30.587532837,32.016402689,-3.603957694,0.317572399,1.461825910,0.674256498,-30.075884579,1.755884433,0.811512328,-0.316323837,-0.926280016,0.138195881,-113.561787095,-8.050441865,29.488971368,1.091343219,1.429618692,-0.261727105,83.484667768,30.587580430,83.498315231,30.587532837,83.498315231,0
95,35,9,3,0.505686789,0.630134565,51.526712684,2.784378969,-0.387445632,21.259704513,4.733324545,-0.875518616,30.267008171,-1.948945576,0.488072984,30.333618111,32.210989738,-3.841166796,0.312383867,1.691913563,0.635856411,-39.846047794,2.605105366,2.658283769,-0.861132476,3.498167338,-4.944619128,-109.906442297,-3.853347640,30.086225058,-0.325105893,5.152165009,5.608459237,70.098020794,30.333725787,70.206448086,30.333618111,70.206448086,0
96,13,9,1,0.600943396,0.611371642,52.049233394,2.460829130,-0.399808121,8.798545277,0.151240691,-0.805426574,43.250688117,2.309588439,0.405618454,43.314209536,45.154058513,0.489572849,-0.303813256,1.149561825,1.942052928,-32.917888911,1.853647552,-0.453560931,-0.856675757,3.619657119,-4.871357583,-37.621526720,33.645976477,26.979214686,-4.024021589,-2.083721601,7.081988565,4.294836438,43.314229855,8.603317085,43.314209536,8.603317085,0
97,12,9,0,0.615618661,0.598835127,52.585235005,2.107113197,-0.416009268,6.722698212,0.137388274,-0.621138752,45.862536793,1.969724923,0.205129484,45.905273940,46.187665195,-2.315552794,0.125232559,1.913365177,1.716876882,-35.137332146,0.328263709,-0.425002855,-0.671819350,5.480441207,-6.157319286,-40.158828959,36.144086419,27.705907683,-5.770019634,-3.060509636,8.297789363,4.291368187,45.905396526,9.923982189,45.905273940,9.923982189,0
98,31,9,2,0.603619910,0.540676018,53.103085927,1.769558787,-0.429809713,16.644909352,-1.607864184,0.694677031,36.458176575,3.377422972,-1.124486744,36.631545088,35.576941186,-7.218422573,0.266813810,0.994094600,-0.543136235,-44.888671246,-0.809012409,-2.999933862,0.636718648,-3.941536932,9.773736147,34.681677740,27.184150280,-24.412216116,2.635508596,11.309717831,1.582907182,-79.813629814,36.631683386,80.645933961,36.631545088,80.645933961,0
99,31,9,2,0.650000000,0.554556405,53.588298618,1.388839720,-0.421749807,17.349816152,-1.063162142,0.049237389,36.238482466,2.452001862,-0.470987197,36.324396121,35.972929556,-7.690968691,0.285163273,0.317966648,-0.545692820,-47.690725357,0.005963876,-2.615434797,0.005719150,-2.196165387,5.675527465,34.741102676,26.504671996,-24.760875474,1.967492385,6.231091306,0.888121810,-82.523013835,36.324504376,82.768014871,36.324396121,82.768014871,0
100,7,9,0,0.490428441,0.578704387,53.770169581,1.151010613,-0.422729550,3.416850567,-1.584873676,0.305900186,50.353319014,2.735884289,-0.728629736,50.432853378,49.709097912,-5.619038467,0.016593438,0.323818064,-0.463744725,-51.576071057,-0.585606672,-1.896974583,0.264849604,-2.464980068,12.220596275,-19.923412840,47.505341057,13.195154907,10.612230552,8.930444919,-9.517570277,-32.669043307,50.433014774,34.414205359,50.432853378,34.414205359,0
101,9,9,0,0.498539435,0.539617996,53.919986404,0.875169995,-0.426081590,3.417024851,-0.699955881,0.157572180,50.502961553,1.575125876,-0.583653770,50.530889552,49.081658363,-2.597024611,-0.332527227,-0.155168301,0.187445815,-54.013098157,-1.424043061,-1.061487404,0.099963341,-1.955871951,7.691587335,-28.648798880,44.711418035,22.662482714,6.379320476,4.928580588,-5.912390277,-25.750236853,50.531126597,26.612136264,50.530889552,26.612136264,0
102,35,9,3,0.531349628,0.580996718,53.967820352,0.736193376,-0.415814037,20.191780622,4.041571707,0.125858523,33.776039730,-3.305378331,-0.541672560,33.941711726,34.314642736,-6.234707539,0.334347757,0.627082470,-0.922348118,-64.671749982,1.422228741,2.136687330,0.113792980,-3.710967810,9.460754981,-80.929141222,13.233193468,30.938889344,4.440544756,1.573740571,-11.035098925,15.851034196,33.941872679,19.481029559,33.941711726,19.481029559,0
103,35,9,3,0.803488372,0.554072531,54.016586304,0.461923360,-0.406616213,17.858600145,-0.668973063,-0.251432662,36.157986159,1.130896423,-0.155183551,36.175999941,34.321188648,-6.513189115,0.343935399,0.922834396,-1.324469807,-75.826711813,-1.586548120,-2.167553853,-0.329017873,3.721253666,1.491948370,11.860084135,34.219020270,-11.506711520,2.316127633,2.265615224,-5.102533680,-87.713643489,36.176099921,87.754378893,36.175999941,87.754378893,0
104,31,9,2,0.785557987,0.480643253,54.233657376,-0.086090804,-0.391496028,15.276536753,-1.257264704,0.216978815,38.957120623,1.171173900,-0.608474843,38.979470715,36.299446740,-9.267112334,0.329671844,0.532065034,-1.443809448,-79.829332059,-2.065722946,-2.377030040,0.130528363,0.129980631,4.813311990,12.186697575,35.902390825,-14.826386160,3.256721080,5.348464188,-1.399433706,-92.130127008,38.979605253,92.193489488,38.979470715,92.193489488,0
105,33,10,3,0.818766067,0.494147233,54.342373450,-0.642726973,-0.371694531,17.848400580,-0.542150729,-0.060310845,36.493972870,-0.100576244,-0.311383686,36.495439868,36.277873931,-3.671878881,0.259914849,0.637310313,-0.064508446,-77.698656686,-0.181923922,-2.105115739,-0.121562505,3.176900507,4.449435537,11.204016301,35.324099033,-8.434306766,3.604295875,5.025484574,-3.325781141,-88.909147563,36.495485363,88.924733490,36.495439868,88.924733490,0
106,7,10,0,0.539540816,0.573259091,54.335632542,-0.818217084,-0.380737107,3.799869537,2.365088224,-0.248285532,50.535763005,-3.183305308,-0.132451575,50.636096992,50.017771723,-7.644566409,0.053014348,-0.057562983,0.305619215,-88.064905867,0.304607736,1.973909348,-0.264111890,-0.361099614,0.195737768,-57.191623131,35.019174550,36.568322069,0.667303794,0.352878571,0.322863700,-30.871622280,50.636252423,30.876285180,50.636096992,30.876285180,0
107,31,10,2,0.623828648,0.555893041,54.406587186,-1.417949716,-0.370640429,14.503229716,0.780054739,-0.067670158,39.903357470,-2.198004455,-0.302970271,39.964996584,36.193491487,-10.605889731,0.354898846,1.244898225,-0.488430741,-93.682807585,-2.396278963,-0.225442965,-0.171307854,-0.229568187,2.403352260,-11.015183626,39.805164477,-2.824617057,2.186071473,3.658062770,-0.566955342,-82.694648278,39.965090880,82.744478723,39.964996584,82.744478723,0
108,31,10,2,0.711647727,0.581120629,54.514591690,-1.993146093,-0.355346094,14.886841941,1.297412851,-0.621447524,39.627749749,-3.290558943,0.266101430,39.765024058,36.180202265,-11.190914299,0.372770971,1.312723478,-0.451826375,-89.922123027,-1.903111113,0.198997693,-0.717314013,3.250342827,-3.588825289,-9.598220608,39.440325711,-4.950967423,-1.102457268,-2.772286975,-3.052136296,-80.300758306,39.765145324,80.462402513,39.765024058,80.462402513,0
111,31,10,2,0.808069793,0.496087866,54.651328076,-3.694610619,-0.327536622,14.023998121,-0.635752185,0.085163207,40.627329954,-3.058858434,-0.412699829,40.744409129,35.962464058,-12.883852651,0.404418291,1.383569775,-1.413294031,-97.438864399,-3.160214693,-1.511243752,-0.027611160,1.685899572,2.918232706,-11.130703128,40.507744937,-3.531085447,2.602611513,4.190487572,-3.281828810,-86.380220606,40.744564681,86.391982959,40.744409129,86.391982959,0
112,33,10,3,0.798530955,0.536747938,54.715963643,-4.291700718,-0.302220757,17.460233992,-0.708152500,0.434170136,37.255729650,-3.583548218,-0.736390894,37.434923282,36.503278503,-7.333080965,0.324704614,1.502529626,-1.260817838,-85.879541162,-0.585818968,-2.256594704,0.364918989,-1.073957925,9.099332676,0.098490462,36.620167037,-5.248509533,5.727113985,10.654952395,-0.808937348,-86.229147215,37.435054704,86.684957989,37.434923282,86.684957989,0
113,31,10,2,0.771622935,0.479147794,54.813014060,-4.902791547,-0.288964683,15.209013083,-1.137123115,0.641522879,39.604000978,-3.765668432,-0.930487562,39.793503983,35.870661501,-14.099206928,0.447051347,1.791837977,-1.319244088,-92.281173275,-2.115566284,-2.243485748,0.553509064,0.225544547,11.588274402,-3.470286704,37.868217131,-9.504396658,7.693972271,13.378261702,-1.756714944,-89.100039046,39.793625543,89.699824655,39.793503983,89.699824655,0
114,35,10,3,0.761166819,0.480288634,54.934259150,-5.505811493,-0.271457467,16.900607951,-0.950130806,0.326645632,38.033651199,-4.555680688,-0.598103099,38.310188950,34.323387758,-12.550948447,0.484320648,1.660316167,-1.283165813,-86.170069815,-2.589035478,-2.300240297,0.226307832,-1.441254940,10.756314689,2.018740883,35.838622783,-11.718806028,6.778322414,12.454238583,-0.157859512,-88.460641801,38.310350461,89.136204799,38.310188950,89.136204799,0
115,9,11,0,0.470178926,0.625754615,54.911892463,-5.955094055,-0.246125907,5.822938919,-0.380243033,-0.060785159,49.088953544,-5.574851022,-0.185340748,49.404844653,49.650436721,-9.476437901,-0.194931326,1.022008381,-0.251709353,-89.460968368,0.997678290,-0.889209831,-0.109571548,2.996222234,2.154969154,-48.290493072,38.757847322,30.637137808,-0.228698740,0.182064387,-3.845127947,-41.083928262,49.405032590,41.250135312,49.404844653,41.250135312,0
116,31,11,2,0.729011690,0.505811985,54.945455772,-6.569125021,-0.228898427,14.058439659,-0.920943540,-0.279960530,40.887016113,-5.648181481,0.051062103,41.275327352,35.655317154,-15.756727367,0.510838612,1.847227209,-1.533372983,-98.234612978,-3.177977417,-1.799178399,-0.391772932,2.573088424,-0.369831087,-6.455225383,40.161361225,-9.464604909,1.069372286,1.557063263,-4.116662955,-91.773393539,41.275382961,91.799255228,41.275327352,91.799255228,0
117,33,11,3,0.692307692,0.574404362,54.999741348,-7.186866053,-0.204603650,17.362848347,-0.191644274,-0.238102009,37.636893001,-6.995221779,0.033498359,38.281457191,36.668683443,-10.237545037,0.418357460,1.532969637,-1.231067426,-86.365674157,-0.649527785,-1.734937592,-0.307412472,5.353372622,0.223648123,1.245296046,37.121611734,-9.189809860,1.735638688,1.532616389,-6.589089335,-87.600491221,38.281576570,87.720606207,38.281457191,87.720606207,0
119,31,11,2,0.694694695,0.566855207,55.003435865,-8.079178897,-0.158504743,15.218614846,-0.924111086,-0.508070223,39.784821020,-7.155067811,0.349565481,40.424611006,35.399153738,-17.245924237,0.583313836,1.907660358,-1.139366522,-102.358657951,-2.039041422,-2.042618835,-0.595763336,2.151834721,-3.208281795,-9.551825350,39.446250904,-8.812562687,-0.699734628,-1.194546715,-3.443988275,-92.743001328,40.424715213,92.834203446,40.424611006,92.834203446,0
120,31,11,2,0.680582524,0.548697162,55.011049118,-8.702035898,-0.145057527,14.952420306,-1.103411010,0.678243425,40.058628812,-7.598624888,-0.823300952,40.781253866,35.277859621,-17.856892470,0.597284797,1.734295179,-0.576540701,-100.263632983,-2.360375640,-2.157409694,0.584878628,6.002054470,8.589807898,-7.144943617,38.856162925,-10.221414874,6.989018179,10.644452162,-6.097354967,-93.187812507,40.781430755,93.242611891,40.781253866,93.242611891,0
121,31,11,2,0.726930320,0.525866107,55.068539512,-9.309536539,-0.131588848,15.908072924,-1.076004748,0.605503773,39.160466588,-8.233531791,-0.737092621,40.023449310,35.208526742,-18.463119317,0.612302848,1.769649494,-0.417495565,-97.187442480,-1.418350612,-2.328005572,0.531963803,4.454716497,9.458391355,-3.285412267,36.968507278,-13.482523859,7.309549870,11.510868759,-4.215391353,-93.928209010,40.023474353,94.116795232,40.023449310,94.116795232,0
122,31,11,2,0.731814198,0.525528011,55.099018975,-9.917003378,-0.116815626,17.022486466,-1.053568079,-0.175831985,38.076532509,-8.863435299,0.059016359,39.094581417,35.112750016,-19.063736988,0.628064789,1.771952899,-0.538986824,-96.901375771,-0.307739026,-2.539643726,-0.226098008,2.159778576,-0.008986540,-2.640847402,36.144416634,-14.832014766,1.408434858,1.923550401,-2.693434179,-94.264979976,39.094644193,94.264128857,39.094581417,94.264128857,0
124,33,11,3,0.739236393,0.500742700,55.177738952,-11.135814272,-0.072914721,18.570991419,-0.839359199,-0.227019698,36.606747533,-10.296455073,0.154104978,38.027551858,36.685457550,-14.190768502,0.540668642,1.774081905,-0.970311981,-86.486631346,0.531206225,-2.430720820,-0.275474696,-0.163782001,-1.596998116,6.819838114,34.511319663,-15.969595097,-0.191379351,0.170088916,-0.898509911,-93.278028401,38.027566034,93.280128471,38.027551858,93.280128471,0
125,14,12,1,0.582644628,0.588219020,55.212518234,-11.736267418,-0.064748249,8.276002558,-0.627808926,-0.515789339,46.936515676,-11.108458492,0.451041090,48.235233926,48.585154357,-8.147673629,0.233827317,0.967305010,-0.764870644,-80.478765722,0.882048974,-1.046848434,-0.559778565,-3.124482906,-3.124005071,1.834384225,47.424322467,-8.513643193,-2.260867792,-1.708743034,2.750049160,-82.274292043,48.235464184,82.285784789,48.235233926,82.285784789,0
126,23,12,2,0.541495481,0.545052677,55.270211203,-12.344855009,-0.048028933,14.481636954,-0.454381987,0.459080018,40.788574249,-11.890473021,-0.507108951,42.489390410,38.063882452,-23.700764252,0.655859607,1.544575618,-1.042577437,-98.517078947,1.681005297,-1.755717211,0.433468613,4.782097262,8.304096191,12.997643668,30.163027914,-29.077154262,7.075926240,11.019690211,-2.448034558,-111.456588315,42.489503234,111.600161377,42.489390410,111.600161377,0
