accepted_step,timestamp,dt_from_previous_s,previous_world_z,current_world_z,previous_roll_deg,previous_pitch_deg,previous_yaw_deg,local_dx,local_dy,local_dz,pitch_step_m,roll_step_m,local_z_step_m,world_z_step_m,reconstructed_step_m,step_closure_error_m,cumulative_pitch_m,cumulative_roll_m,cumulative_local_z_m,cumulative_world_z_m,cumulative_sum_m,cumulative_closure_error_m,max_abs_step_closure_error_m
2448,1782712861.338660955,0.099350214,-1.883458742,-1.882414856,-2.001965975,1.090543252,8.877018998,0.003683697,-0.006657154,0.000882176,-0.000070110,0.000232517,0.000881478,0.001043886,0.001043886,0.000000000,-6.228487548,-0.140864703,4.486937395,-1.882414856,-1.882414856,0.000000000,0.000000000
2449,1782712861.439839840,0.101178885,-1.882414856,-1.883028194,-2.005833224,1.039267063,8.879156923,0.003672225,0.003047413,-0.000440429,-0.000066605,-0.000106646,-0.000440087,-0.000613338,-0.000613338,0.000000000,-6.228554154,-0.140971349,4.486497308,-1.883028194,-1.883028194,0.000000000,0.000000000
2450,1782712861.539606571,0.099766731,-1.883028194,-1.883614921,-2.015022033,1.054928215,8.846557459,-0.009679603,0.003996187,-0.000624942,0.000178211,-0.000140488,-0.000624449,-0.000586727,-0.000586727,0.000000000,-6.228375943,-0.141111837,4.485872859,-1.883614921,-1.883614921,0.000000000,0.000000000
2451,1782712861.639559746,0.099953175,-1.883614921,-1.890478575,-1.983196068,1.154407996,8.865332069,0.007380310,-0.005880882,-0.006923990,-0.000148690,0.000203475,-0.006918438,-0.006863654,-0.006863654,0.000000000,-6.228524633,-0.140908362,4.478954420,-1.890478575,-1.890478575,0.000000000,0.000000000
2452,1782712861.739652157,0.100092411,-1.890478575,-1.884621901,-2.064861103,0.923338375,8.834495731,-0.008633099,0.004478112,0.005883468,0.000139119,-0.000161329,0.005878884,0.005856674,0.005856674,0.000000000,-6.228385514,-0.141069691,4.484833304,-1.884621901,-1.884621901,0.000000000,0.000000000
2453,1782712861.839654446,0.100002289,-1.884621901,-1.882532765,-1.985614872,1.036291985,8.865812390,0.011591961,-0.003795981,0.002168938,-0.000209649,0.000131504,0.002167282,0.002089136,0.002089136,-0.000000000,-6.228595163,-0.140938187,4.487000586,-1.882532765,-1.882532765,0.000000000,0.000000000
2454,1782712861.940083027,0.100428581,-1.882532765,-1.883467663,-2.047956079,1.014496745,8.842756260,-0.007773958,0.008019257,-0.000786634,0.000137641,-0.000286531,-0.000786008,-0.000934898,-0.000934898,0.000000000,-6.228457522,-0.141224718,4.486214578,-1.883467663,-1.883467663,0.000000000,0.000000000
2455,1782712862.039130688,0.099047661,-1.883467663,-1.892041745,-1.922710809,1.118894094,8.801588679,0.010120495,-0.008003248,-0.008651446,-0.000197624,0.000268468,-0.008644926,-0.008574082,-0.008574082,-0.000000000,-6.228655147,-0.140956250,4.477569652,-1.892041745,-1.892041745,0.000000000,0.000000000
2456,1782712862.139478207,0.100347519,-1.892041745,-1.889006828,-2.009214995,0.927279833,8.871870928,-0.007024395,0.001040903,0.002959935,0.000113678,-0.000036490,0.002957728,0.003034917,0.003034917,0.000000000,-6.228541468,-0.140992739,4.480527379,-1.889006828,-1.889006828,0.000000000,0.000000000
2457,1782712862.239742279,0.100264072,-1.889006828,-1.884707452,-2.019261573,1.009525286,8.848976347,0.001969501,-0.000815264,0.004308698,-0.000034700,0.000028722,0.004305354,0.004299376,0.004299376,0.000000000,-6.228576168,-0.140964018,4.484832734,-1.884707452,-1.884707452,0.000000000,0.000000000
2458,1782712862.339361668,0.099619389,-1.884707452,-1.883556924,-2.026023850,1.026118700,8.810463204,-0.006572283,0.003530926,0.001158551,0.000117698,-0.000124810,0.001157641,0.001150528,0.001150528,0.000000000,-6.228458470,-0.141088828,4.485990374,-1.883556924,-1.883556924,0.000000000,0.000000000
2459,1782712862.439259052,0.099897385,-1.883556924,-1.886168171,-1.969164759,1.094932836,8.915404038,0.007800594,0.002942823,-0.002362910,-0.000149062,-0.000101102,-0.002361083,-0.002611247,-0.002611247,-0.000000000,-6.228607532,-0.141189930,4.483629291,-1.886168171,-1.886168171,0.000000000,0.000000000
2460,1782712862.539080858,0.099821806,-1.886168171,-1.884913600,-1.963886338,0.996473127,8.838371131,-0.010681344,-0.001653147,0.001012917,0.000185758,0.000056644,0.001012169,0.001254571,0.001254571,0.000000000,-6.228421774,-0.141133286,4.484641460,-1.884913600,-1.884913600,0.000000000,0.000000000
2461,1782712862.638466358,0.099385500,-1.884913600,-1.885600388,-1.971056519,1.103865628,8.838482601,0.007319994,-0.001308400,-0.000591222,-0.000141019,0.000044994,-0.000590763,-0.000686788,-0.000686788,-0.000000000,-6.228562793,-0.141088292,4.484050697,-1.885600388,-1.885600388,0.000000000,0.000000000
2462,1782712862.739428997,0.100962639,-1.885600388,-1.887609920,-1.955654573,1.009980743,8.861334758,-0.001797891,-0.001149103,-0.002081967,0.000031691,0.000039208,-0.002080431,-0.002009532,-0.002009532,-0.000000000,-6.228531103,-0.141049084,4.481970267,-1.887609920,-1.887609920,0.000000000,0.000000000
2463,1782712862.839303255,0.099874258,-1.887609920,-1.885766451,-2.016007868,1.010291417,8.813395778,-0.000455958,0.000090866,0.001840050,0.000008039,-0.000003196,0.001838625,0.001843469,0.001843469,-0.000000000,-6.228523063,-0.141052280,4.483808892,-1.885766451,-1.885766451,0.000000000,0.000000000
2464,1782712863.039355755,0.200052500,-1.885766451,-1.882377927,-2.007642818,1.007303743,8.856829526,0.003290593,-0.000164140,0.003443269,-0.000057848,0.000005749,0.003440623,0.003388524,0.003388524,-0.000000000,-6.228580911,-0.141046531,4.487249515,-1.882377927,-1.882377927,0.000000000,0.000000000
2465,1782712863.139153004,0.099797249,-1.882377927,-1.884144700,-2.002720091,1.112591530,8.836765115,-0.000291971,0.001964217,-0.001705175,0.000005669,-0.000068630,-0.001703812,-0.001766773,-0.001766773,-0.000000000,-6.228575242,-0.141115161,4.485545703,-1.884144700,-1.884144700,0.000000000,0.000000000
2466,1782712863.339660645,0.200507641,-1.884144700,-1.886009829,-1.998146991,0.994346062,8.860752470,-0.001342590,0.001065239,-0.001852698,0.000023299,-0.000037136,-0.001851292,-0.001865130,-0.001865130,0.000000000,-6.228551943,-0.141152297,4.483694411,-1.886009829,-1.886009829,0.000000000,0.000000000
2467,1782712863.440146923,0.100486279,-1.886009829,-1.884638657,-1.986796646,1.006379820,8.838034159,-0.007718683,-0.001739341,0.001176199,0.000135569,0.000060292,0.001175311,0.001371172,0.001371172,-0.000000000,-6.228416374,-0.141092005,4.484869722,-1.884638657,-1.884638657,0.000000000,0.000000000
2468,1782712863.539475203,0.099328279,-1.884638657,-1.884854192,-1.989346255,1.088548539,8.873536560,0.011170315,-0.002253613,-0.000081606,-0.000212209,0.000078217,-0.000081543,-0.000215535,-0.000215535,0.000000000,-6.228628584,-0.141013788,4.484788180,-1.884854192,-1.884854192,0.000000000,0.000000000
2469,1782712863.639453411,0.099978209,-1.884854192,-1.887009923,-2.007323938,0.977247106,8.905428459,0.000252467,-0.001917323,-0.002220260,-0.000004306,0.000067149,-0.002218574,-0.002155731,-0.002155731,0.000000000,-6.228632889,-0.140946639,4.482569605,-1.887009923,-1.887009923,0.000000000,0.000000000
2470,1782712863.738744736,0.099291325,-1.887009923,-1.882409935,-2.012743205,1.031477749,8.861164287,-0.006837433,0.004811862,0.004649498,0.000123085,-0.000168974,0.004645876,0.004599988,0.004599988,0.000000000,-6.228509804,-0.141115613,4.487215482,-1.882409935,-1.882409935,0.000000000,0.000000000
2471,1782712863.839376450,0.100631714,-1.882409935,-1.881017588,-1.995695157,1.095968709,8.867839790,0.002187063,0.000806543,0.001463417,-0.000041832,-0.000028082,0.001462261,0.001392347,0.001392347,0.000000000,-6.228551636,-0.141143695,4.488677743,-1.881017588,-1.881017588,0.000000000,0.000000000
2472,1782712863.939350367,0.099973917,-1.881017588,-1.889626315,-1.999292424,1.079448664,8.857845736,0.007219871,-0.004936081,-0.008651689,-0.000136014,0.000172175,-0.008644888,-0.008608726,-0.008608726,-0.000000000,-6.228687650,-0.140971520,4.480032855,-1.889626315,-1.889626315,0.000000000,0.000000000
2473,1782712864.039178133,0.099827766,-1.889626315,-1.883674901,-2.023472077,0.955125661,8.835211496,-0.010650732,0.004429026,0.005934760,0.000177540,-0.000156362,0.005930235,0.005951413,0.005951413,0.000000000,-6.228510110,-0.141127882,4.485963091,-1.883674901,-1.883674901,0.000000000,0.000000000
2474,1782712864.139230728,0.100052595,-1.883674901,-1.887660087,-1.969740420,1.078288112,8.870899162,0.008447441,-0.002952670,-0.003930706,-0.000158969,0.000101470,-0.003927688,-0.003985186,-0.003985186,-0.000000000,-6.228669078,-0.141026412,4.482035403,-1.887660087,-1.887660087,0.000000000,0.000000000
2475,1782712864.239376307,0.100145578,-1.887660087,-1.886583024,-2.040748457,0.945239220,8.865221563,-0.001054424,0.004368326,0.001216141,0.000017395,-0.000155536,0.001215204,0.001077063,0.001077063,0.000000000,-6.228651684,-0.141181948,4.483250608,-1.886583024,-1.886583024,0.000000000,0.000000000
2476,1782712864.339394093,0.100017786,-1.886583024,-1.890946997,-1.987779789,1.015527453,8.855159075,0.004231715,-0.000106450,-0.004295924,-0.000075000,0.000003692,-0.004292664,-0.004363973,-0.004363973,-0.000000000,-6.228726684,-0.141178256,4.478957943,-1.890946997,-1.890946997,0.000000000,0.000000000
2477,1782712864.539439201,0.200045109,-1.890946997,-1.881859798,-2.012644921,0.922699219,8.855397036,-0.006185321,-0.003046177,0.008887261,0.000099605,0.000106968,0.008880626,0.009087199,0.009087199,-0.000000000,-6.228627079,-0.141071288,4.487838569,-1.881859798,-1.881859798,0.000000000,0.000000000
2478,1782712864.639228344,0.099789143,-1.881859798,-1.886802021,-2.003938118,1.023528965,8.821400444,-0.006643425,0.000520968,-0.005046571,0.000118671,-0.000018214,-0.005042680,-0.004942223,-0.004942223,-0.000000000,-6.228508407,-0.141089503,4.482795889,-1.886802021,-1.886802021,0.000000000,0.000000000
2479,1782712864.739340782,0.100112438,-1.886802021,-1.887244460,-2.007709148,1.061198528,8.852791313,0.011799171,-0.000132339,-0.000228729,-0.000218525,0.000004636,-0.000228550,-0.000442439,-0.000442439,-0.000000000,-6.228726932,-0.141084867,4.482567339,-1.887244460,-1.887244460,0.000000000,0.000000000
2480,1782712864.839493275,0.100152493,-1.887244460,-1.887114954,-1.992022962,1.019551448,8.840438795,-0.005392243,-0.001001838,-0.000001261,0.000095947,0.000034819,-0.000001260,0.000129506,0.000129506,-0.000000000,-6.228630985,-0.141050048,4.482566080,-1.887114954,-1.887114954,0.000000000,0.000000000
2481,1782712864.939649343,0.100156069,-1.887114954,-1.885973952,-2.000550569,1.020837188,8.899330230,0.004661484,-0.002203135,0.001148035,-0.000083049,0.000076897,0.001147153,0.001141001,0.001141001,0.000000000,-6.228714034,-0.140973151,4.483713233,-1.885973952,-1.885973952,0.000000000,0.000000000
2482,1782712865.039235830,0.099586487,-1.885973952,-1.885238653,-1.983962972,1.000170643,8.851048067,-0.003773107,0.006000113,0.000877789,0.000065861,-0.000207691,0.000877129,0.000735299,0.000735299,-0.000000000,-6.228648173,-0.141180842,4.484590362,-1.885238653,-1.885238653,0.000000000,0.000000000
2483,1782712865.139517307,0.100281477,-1.885238653,-1.882324454,-2.016575785,1.007875455,8.812878002,-0.003918309,-0.000130287,0.002842893,0.000068922,0.000004584,0.002840693,0.002914199,0.002914199,0.000000000,-6.228579251,-0.141176258,4.487431055,-1.882324454,-1.882324454,0.000000000,0.000000000
2484,1782712865.240134001,0.100616693,-1.882324454,-1.884149928,-1.981981984,1.099310299,8.847274070,0.005125929,-0.001589125,-0.001783477,-0.000098343,0.000054950,-0.001782082,-0.001825475,-0.001825475,-0.000000000,-6.228677594,-0.141121308,4.485648973,-1.884149928,-1.884149928,0.000000000,0.000000000
2485,1782712865.339366436,0.099232435,-1.884149928,-1.883093307,-1.987272594,1.039452624,8.855425216,-0.005661318,-0.001141152,0.000915056,0.000102701,0.000039566,0.000914355,0.001056622,0.001056622,-0.000000000,-6.228574892,-0.141081742,4.486563328,-1.883093307,-1.883093307,0.000000000,0.000000000
2486,1782712865.439584255,0.100217819,-1.883093307,-1.887470307,-2.004551736,1.152394643,8.838009316,0.005503554,0.000592601,-0.004249049,-0.000110686,-0.000020724,-0.004245590,-0.004377000,-0.004377000,-0.000000000,-6.228685578,-0.141102466,4.482317738,-1.887470307,-1.887470307,0.000000000,0.000000000
2487,1782712865.539461851,0.099877596,-1.887470307,-1.880177360,-2.022875584,0.997421505,8.855508195,-0.011846473,0.000735304,0.007118195,0.000206216,-0.000025951,0.007112681,0.007292946,0.007292946,0.000000000,-6.228479362,-0.141128418,4.489430419,-1.880177360,-1.880177360,0.000000000,0.000000000
2488,1782712865.640058756,0.100596905,-1.880177360,-1.885192112,-1.972161866,1.155806740,8.813680733,0.007737052,-0.004133493,-0.005004888,-0.000156066,0.000142221,-0.005000906,-0.005014751,-0.005014751,-0.000000000,-6.228635428,-0.140986197,4.484429513,-1.885192112,-1.885192112,0.000000000,0.000000000
2489,1782712865.840058804,0.200000048,-1.885192112,-1.887389072,-2.045823176,0.970204156,8.856009231,0.008286645,0.004307402,-0.001904387,-0.000140313,-0.000153747,-0.001902900,-0.002196960,-0.002196960,0.000000000,-6.228775741,-0.141139944,4.482526613,-1.887389072,-1.887389072,0.000000000,0.000000000
2490,1782712865.939293623,0.099234819,-1.887389072,-1.879959101,-1.983365072,0.971844594,8.872514915,-0.017766098,-0.004626678,0.006973716,0.000301332,0.000160103,0.006968536,0.007429971,0.007429971,0.000000000,-6.228474409,-0.140979841,4.489495149,-1.879959101,-1.879959101,0.000000000,0.000000000
2491,1782712866.139278412,0.199984789,-1.879959101,-1.883516828,-2.032554553,1.134822366,8.842428517,0.006829955,-0.003178434,-0.003538087,-0.000135268,0.000112708,-0.003535167,-0.003557727,-0.003557727,-0.000000000,-6.228609677,-0.140867132,4.485959981,-1.883516828,-1.883516828,0.000000000,0.000000000
2492,1782712866.239475250,0.100196838,-1.883516828,-1.886115502,-2.019850219,1.030394498,8.876366873,0.009585093,0.006286058,-0.002206513,-0.000172367,-0.000221521,-0.002204786,-0.002598674,-0.002598674,-0.000000000,-6.228782044,-0.141088653,4.483755195,-1.886115502,-1.886115502,0.000000000,0.000000000
2493,1782712866.439356565,0.199881315,-1.886115502,-1.880405622,-2.017186431,0.945322456,8.838988498,-0.008994504,-0.000291986,0.005555408,0.000148393,0.000010276,0.005551210,0.005709880,0.005709880,-0.000000000,-6.228633650,-0.141078377,4.489306405,-1.880405622,-1.880405622,0.000000000,0.000000000
2494,1782712866.539348125,0.099991560,-1.880405622,-1.886094882,-1.993931052,1.110158958,8.807048889,-0.000301937,0.001316578,-0.005653794,0.000005850,-0.000045800,-0.005649311,-0.005689261,-0.005689261,-0.000000000,-6.228627800,-0.141124177,4.483657095,-1.886094882,-1.886094882,0.000000000,0.000000000
2495,1782712866.639486313,0.100138187,-1.886094882,-1.884423435,-2.007579789,1.026287175,8.824854879,0.000755286,0.000142960,0.001691292,-0.000013528,-0.000005007,0.001689982,0.001671447,0.001671447,0.000000000,-6.228641328,-0.141129184,4.485347077,-1.884423435,-1.884423435,0.000000000,0.000000000
2496,1782712866.739338636,0.099852324,-1.884423435,-1.889759789,-1.989882442,1.068017550,8.846294177,0.003179174,0.001697904,-0.005222205,-0.000059258,-0.000058946,-0.005218150,-0.005336353,-0.005336353,-0.000000000,-6.228700586,-0.141188130,4.480128928,-1.889759789,-1.889759789,0.000000000,0.000000000
2497,1782712866.839413881,0.100075245,-1.889759789,-1.882096263,-2.015617951,0.972045436,8.855697544,-0.000100605,-0.004761442,0.007500094,0.000001707,0.000167445,0.007494374,0.007663526,0.007663526,0.000000000,-6.228698879,-0.141020685,4.487623302,-1.882096263,-1.882096263,0.000000000,0.000000000
2498,1782712866.939737558,0.100323677,-1.882096263,-1.887781338,-2.016771070,1.105850144,8.844471230,0.003645372,0.001533512,-0.005565247,-0.000070354,-0.000053957,-0.005560764,-0.005685075,-0.005685075,0.000000000,-6.228769233,-0.141074642,4.482062538,-1.887781338,-1.887781338,0.000000000,0.000000000
2499,1782712867.038757563,0.099020004,-1.887781338,-1.882447148,-1.985534042,0.985524141,8.853733926,-0.006496756,0.001330308,0.005272476,0.000111743,-0.000046085,0.005268531,0.005334190,0.005334190,0.000000000,-6.228657491,-0.141120727,4.487331069,-1.882447148,-1.882447148,0.000000000,0.000000000
2500,1782712867.140022039,0.101264477,-1.882447148,-1.887483954,-2.011360210,1.087264073,8.829283485,0.005876623,-0.001007308,-0.004964595,-0.000111510,0.000035348,-0.004960643,-0.005036805,-0.005036805,-0.000000000,-6.228769001,-0.141085379,4.482370426,-1.887483954,-1.887483954,0.000000000,0.000000000
2501,1782712867.239765406,0.099743366,-1.887483954,-1.882721897,-1.959933556,0.995768741,8.850281032,-0.005964019,-0.001018546,0.004626986,0.000103646,0.000034830,0.004623581,0.004762056,0.004762056,-0.000000000,-6.228665355,-0.141050550,4.486994007,-1.882721897,-1.882721897,0.000000000,0.000000000
2502,1782712867.339392185,0.099626780,-1.882721897,-1.885013624,-1.977864988,1.156337467,8.875694403,0.001864579,0.000321323,-0.002244805,-0.000037628,-0.000011088,-0.002243010,-0.002291726,-0.002291726,0.000000000,-6.228702983,-0.141061637,4.484750997,-1.885013624,-1.885013624,0.000000000,0.000000000
2503,1782712867.539428234,0.200036049,-1.885013624,-1.885166382,-2.006958157,1.084217221,8.823668960,-0.000235578,-0.003274621,-0.000272091,0.000004458,0.000114660,-0.000271875,-0.000152758,-0.000152758,-0.000000000,-6.228698525,-0.140946978,4.484479121,-1.885166382,-1.885166382,0.000000000,0.000000000
2504,1782712867.639515400,0.100087166,-1.885166382,-1.879891246,-2.036400239,1.039005127,8.831915879,0.000537344,0.002900312,0.005392215,-0.000009744,-0.000103044,0.005387923,0.005275136,0.005275136,-0.000000000,-6.228708269,-0.141050022,4.489867044,-1.879891246,-1.879891246,0.000000000,0.000000000
2505,1782712867.739721298,0.100205898,-1.879891246,-1.883150771,-1.971744737,1.125240676,8.840374147,-0.000328464,0.005303549,-0.003085955,0.000006450,-0.000182442,-0.003083533,-0.003259525,-0.003259525,0.000000000,-6.228701818,-0.141232464,4.486783511,-1.883150771,-1.883150771,0.000000000,0.000000000
2506,1782712867.839548826,0.099827528,-1.883150771,-1.886685847,-1.997264627,1.132377377,8.801662402,0.007244821,-0.005923660,-0.003601201,-0.000143175,0.000206410,-0.003598311,-0.003535076,-0.003535076,-0.000000000,-6.228844994,-0.141026054,4.483185200,-1.886685847,-1.886685847,0.000000000,0.000000000
2507,1782712867.939594984,0.100046158,-1.886685847,-1.882153180,-1.986812631,1.016398197,8.856140488,-0.008724158,0.002587163,0.004470986,0.000154754,-0.000089681,0.004467595,0.004532667,0.004532667,0.000000000,-6.228690240,-0.141115735,4.487652795,-1.882153180,-1.882153180,0.000000000,0.000000000
2508,1782712868.039691687,0.100096703,-1.882153180,-1.887691117,-1.983918833,1.028863528,8.891053515,0.004544871,-0.003814777,-0.005592625,-0.000081608,0.000132042,-0.005588371,-0.005537937,-0.005537937,0.000000000,-6.228771848,-0.140983693,4.482064424,-1.887691117,-1.887691117,0.000000000,0.000000000
2509,1782712868.139382362,0.099690676,-1.887691117,-1.888006842,-2.002385038,0.986983758,8.848751223,-0.000919974,0.007076603,-0.000084409,0.000015847,-0.000247228,-0.000084345,-0.000315725,-0.000315725,-0.000000000,-6.228756001,-0.141230921,4.481980079,-1.888006842,-1.888006842,0.000000000,0.000000000
2510,1782712868.240312815,0.100930452,-1.888006842,-1.885208542,-1.979240678,1.019257157,8.810689173,-0.005240026,-0.005525094,0.002516196,0.000093212,0.000190792,0.002514297,0.002798301,0.002798301,0.000000000,-6.228662789,-0.141040128,4.484494376,-1.885208542,-1.885208542,0.000000000,0.000000000
2511,1782712868.339990139,0.099677324,-1.885208542,-1.885073788,-1.986546151,1.070698343,8.827499911,0.002932165,0.002880555,0.000289606,-0.000054791,-0.000099836,0.000289381,0.000134754,0.000134754,-0.000000000,-6.228717580,-0.141139965,4.484783757,-1.885073788,-1.885073788,0.000000000,0.000000000
2512,1782712868.439461231,0.099471092,-1.885073788,-1.888165232,-1.996363965,1.049556036,8.821972858,-0.004015491,-0.001399069,-0.003216218,0.000073552,0.000048730,-0.003213727,-0.003091444,-0.003091444,0.000000000,-6.228644027,-0.141091235,4.481570031,-1.888165232,-1.888165232,0.000000000,0.000000000
2513,1782712868.539423943,0.099962711,-1.888165232,-1.883197721,-2.034693678,1.018624305,8.826500932,0.003523503,-0.001602849,0.004977174,-0.000062639,0.000056900,0.004973250,0.004967511,0.004967511,0.000000000,-6.228706666,-0.141034335,4.486543281,-1.883197721,-1.883197721,0.000000000,0.000000000
2514,1782712868.639329910,0.099905968,-1.883197721,-1.885110414,-2.006846194,1.062068909,8.815585168,-0.000515189,0.000220707,-0.001916019,0.000009549,-0.000007728,-0.001914515,-0.001912693,-0.001912693,-0.000000000,-6.228697117,-0.141042063,4.484628766,-1.885110414,-1.885110414,0.000000000,0.000000000
2515,1782712868.839483976,0.200154066,-1.885110414,-1.882716208,-2.022169486,1.059196915,8.859601542,-0.000139828,0.000597578,0.002414620,0.000002585,-0.000021083,0.002412704,0.002394206,0.002394206,-0.000000000,-6.228694532,-0.141063146,4.487041470,-1.882716208,-1.882716208,0.000000000,0.000000000
2516,1782712869.039320946,0.199836969,-1.882716208,-1.883639591,-2.012095703,1.089518043,8.796079164,-0.002506513,-0.002707561,-0.001066940,0.000047660,0.000095047,-0.001066090,-0.000923383,-0.000923383,-0.000000000,-6.228646872,-0.140968099,4.485975380,-1.883639591,-1.883639591,0.000000000,0.000000000
2517,1782712869.139389038,0.100068092,-1.883639591,-1.885407565,-2.038831347,1.102845937,8.834028897,0.006049839,0.004106717,-0.001506688,-0.000116442,-0.000146077,-0.001505455,-0.001767974,-0.001767974,0.000000000,-6.228763314,-0.141114176,4.484469925,-1.885407565,-1.885407565,0.000000000,0.000000000
2518,1782712869.239090443,0.099701405,-1.885407565,-1.879561953,-1.982533545,1.069402020,8.864628640,-0.008405549,-0.002320030,0.005612824,0.000156877,0.000080247,0.005608487,0.005845612,0.005845612,-0.000000000,-6.228606437,-0.141033929,4.490078412,-1.879561953,-1.879561953,0.000000000,0.000000000
2519,1782712869.339528084,0.100437641,-1.879561953,-1.888407323,-2.002667895,1.136393114,8.851165573,0.011939577,-0.001358807,-0.008663048,-0.000236792,0.000047476,-0.008656054,-0.008845370,-0.008845370,-0.000000000,-6.228843228,-0.140986453,4.481422358,-1.888407323,-1.888407323,0.000000000,0.000000000
2520,1782712869.439559698,0.100031614,-1.888407323,-1.876365724,-1.998929226,1.018292085,8.845138955,-0.024433013,0.007009086,0.011860919,0.000434214,-0.000244444,0.011851829,0.012041599,0.012041599,0.000000000,-6.228409014,-0.141230897,4.493274187,-1.876365724,-1.876365724,0.000000000,0.000000000
2521,1782712869.538652182,0.099092484,-1.876365724,-1.884611130,-1.946919004,1.187135286,8.833309139,0.018742986,-0.008974860,-0.008168400,-0.000388316,0.000304843,-0.008161932,-0.008245406,-0.008245406,-0.000000000,-6.228797330,-0.140926054,4.485112255,-1.884611130,-1.884611130,0.000000000,0.000000000
2522,1782712869.639349937,0.100697756,-1.884611130,-1.886865367,-2.003280351,1.070764721,8.862508078,0.003791119,0.004635651,-0.002022962,-0.000070846,-0.000162019,-0.002021373,-0.002254238,-0.002254238,-0.000000000,-6.228868176,-0.141088073,4.483090882,-1.886865367,-1.886865367,0.000000000,0.000000000
2523,1782712869.739234924,0.099884987,-1.886865367,-1.887744884,-2.007436145,1.055036607,8.840523419,0.005323530,-0.003626363,-0.000909214,-0.000098021,0.000127007,-0.000908502,-0.000879516,-0.000879516,-0.000000000,-6.228966197,-0.140961066,4.482182380,-1.887744884,-1.887744884,0.000000000,0.000000000
2524,1782712869.838798285,0.099563360,-1.887744884,-1.883878116,-2.019154043,1.008798542,8.859810651,-0.016493216,0.002945079,0.003682996,0.000290379,-0.000103750,0.003680138,0.003866768,0.003866768,0.000000000,-6.228675819,-0.141064816,4.485862518,-1.883878116,-1.883878116,0.000000000,0.000000000
2525,1782712870.039494276,0.200695992,-1.883878116,-1.884955315,-2.042685229,1.092800917,8.842796985,0.005986736,0.000228846,-0.000955646,-0.000114178,-0.000008156,-0.000954865,-0.001077198,-0.001077198,0.000000000,-6.228789997,-0.141072971,4.484907653,-1.884955315,-1.884955315,0.000000000,0.000000000
2526,1782712870.139228106,0.099733829,-1.884955315,-1.884614135,-2.026413587,1.013534100,8.847184968,0.001915731,-0.001484358,0.000322839,-0.000033887,0.000052479,0.000322587,0.000341179,0.000341179,-0.000000000,-6.228823883,-0.141020492,4.485230240,-1.884614135,-1.884614135,0.000000000,0.000000000
2527,1782712870.238755941,0.099527836,-1.884614135,-1.886327351,-2.044572932,1.008167768,8.836196239,0.000890835,-0.001084254,-0.001737593,-0.000015674,0.000038677,-0.001736218,-0.001713216,-0.001713216,-0.000000000,-6.228839557,-0.140981815,4.483494022,-1.886327351,-1.886327351,0.000000000,0.000000000
2528,1782712870.340214968,0.101459026,-1.886327351,-1.886913558,-2.016808426,1.031855229,8.854311567,-0.000556402,0.005506402,-0.000402788,0.000010020,-0.000193754,-0.000402473,-0.000586207,-0.000586207,-0.000000000,-6.228829537,-0.141175569,4.483091548,-1.886913558,-1.886913558,0.000000000,0.000000000
2529,1782712870.439558029,0.099343061,-1.886913558,-1.886714948,-1.981110764,1.026416394,8.824240523,-0.008761782,0.000432642,0.000056654,0.000156953,-0.000014954,0.000056611,0.000198611,0.000198611,-0.000000000,-6.228672584,-0.141190523,4.483148160,-1.886714948,-1.886714948,0.000000000,0.000000000
2530,1782712870.639300585,0.199742556,-1.886714948,-1.885753949,-1.996913345,1.106865549,8.835614393,0.009752979,-0.006003395,0.000940993,-0.000188401,0.000209153,0.000940246,0.000960998,0.000960998,0.000000000,-6.228860985,-0.140981370,4.484088405,-1.885753949,-1.885753949,0.000000000,0.000000000
2531,1782712870.738695383,0.099394798,-1.885753949,-1.886580219,-2.010463056,1.048942034,8.861829082,-0.005292018,0.001801406,-0.000860635,0.000096878,-0.000063186,-0.000859961,-0.000826270,-0.000826270,0.000000000,-6.228764107,-0.141044556,4.483228444,-1.886580219,-1.886580219,0.000000000,0.000000000
2532,1782712870.839673519,0.100978136,-1.886580219,-1.886196036,-1.992215522,1.072106846,8.837581506,0.009256400,0.001725238,0.000617823,-0.000173194,-0.000059965,0.000617342,0.000384183,0.000384183,-0.000000000,-6.228937300,-0.141104521,4.483845786,-1.886196036,-1.886196036,0.000000000,0.000000000
2533,1782712870.939533710,0.099860191,-1.886196036,-1.883160800,-2.012205177,1.017110735,8.844574186,-0.000175288,-0.000368342,0.003021533,0.000003112,0.000012931,0.003019194,0.003035237,0.003035237,-0.000000000,-6.228934189,-0.141091590,4.486864979,-1.883160800,-1.883160800,0.000000000,0.000000000
2534,1782712871.038695335,0.099161625,-1.883160800,-1.887218530,-1.986840204,1.030329817,8.829853469,-0.000287146,0.000951810,-0.004032976,0.000005163,-0.000032994,-0.004029900,-0.004057730,-0.004057730,0.000000000,-6.228929026,-0.141124584,4.482835080,-1.887218530,-1.887218530,0.000000000,0.000000000
2535,1782712871.138584375,0.099889040,-1.887218530,-1.881358835,-1.987521858,1.026341768,8.863738714,-0.011186534,-0.005020945,0.005489395,0.000200374,0.000174108,0.005485213,0.005859695,0.005859695,0.000000000,-6.228728651,-0.140950476,4.488320292,-1.881358835,-1.881358835,0.000000000,0.000000000
