current_kf,historical_kf,current_submap,historical_submap,overlap,loop_rmse,frontend_world_x,frontend_world_y,frontend_world_z,loop_world_x,loop_world_y,loop_world_z,world_error_dx,world_error_dy,world_error_dz,world_error_norm,frontend_rel_tx,frontend_rel_ty,frontend_rel_tz,frontend_rel_roll_deg,frontend_rel_pitch_deg,frontend_rel_yaw_deg,loop_rel_tx,loop_rel_ty,loop_rel_tz,loop_rel_roll_deg,loop_rel_pitch_deg,loop_rel_yaw_deg,relative_error_tx,relative_error_ty,relative_error_tz,relative_error_roll_deg,relative_error_pitch_deg,relative_error_yaw_deg,relative_translation_norm,relative_rotation_deg,graph_correction_translation,graph_correction_rotation_deg,graph_gate_pass
299,239,29,23,0.643073812,0.554405492,7.129710673,-61.239481019,1.357919067,42.451891366,-57.264006015,0.352522533,-35.322180693,-3.975475004,1.005396534,35.559410465,35.508926290,-0.679863312,0.283671823,-0.102425067,1.180715425,2.049558963,-0.023450894,0.257431293,-0.737760055,-4.421721798,-7.371932991,5.832744352,35.092904077,-4.259346599,-3.850173713,3.871608355,8.805597807,-3.151536599,35.559496448,10.211881922,35.559410465,10.211881922,0
300,239,29,23,0.748069498,0.549942624,6.499862234,-61.249206179,1.363540990,44.603388205,-57.667378291,1.198121718,-38.103525971,-3.581827888,0.165419272,38.271863633,36.134012036,-0.757558623,0.291825929,-0.032598663,0.519024802,-3.868485075,-2.097507521,0.986773385,0.082627075,4.016638497,-0.067156795,0.944675821,38.197823293,-2.357075993,0.330346483,-4.040742019,0.247756576,-4.842356816,38.271904060,6.304197854,38.271863633,6.304197854,0
301,236,29,23,0.669523810,0.550035185,5.870454041,-61.320788102,1.355986127,43.911746105,-57.772810506,1.250679323,-38.041292064,-3.547977597,0.105306805,38.206532641,38.654720756,-1.100483557,0.468537171,-0.141167539,0.266473418,-1.137337121,0.503518988,0.929461652,0.145640035,4.132199076,-1.913548719,3.244561142,37.964805867,-4.243238405,-0.641226791,-4.409695626,1.853114632,-4.529968815,38.206579649,6.537605069,38.206532641,6.537605069,0
302,252,29,24,0.619396157,0.561067893,5.251015545,-61.412186697,1.359238554,39.815637604,-58.014046834,0.834281433,-34.564622058,-3.398139864,0.524957121,34.735227544,30.305352021,-0.684937512,0.121990584,-0.823667666,0.712876677,1.943929853,-4.385230174,1.009200076,-0.357005586,0.894584645,-5.978616687,0.831128825,34.523747456,-2.245900860,-3.099240353,-1.607563008,6.706997202,1.015154549,34.735263060,6.984687218,34.735227544,6.984687218,0
303,252,29,24,0.611821086,0.585158604,4.753450297,-61.474349472,1.346550071,39.493217082,-57.932133568,1.059462980,-34.739766785,-3.542215903,0.287087091,34.921069697,30.806600754,-0.697222775,0.108020448,-1.411687062,2.033146527,1.085469693,-4.077502928,0.891861586,-0.126990096,-0.387456634,-2.843692231,2.468549379,34.752276623,-3.080020303,-1.511797832,-1.091799049,4.885278729,-1.354259354,34.921236923,5.173391132,34.921069697,5.173391132,0
304,234,29,23,0.456487342,0.607310725,4.127426434,-61.561420356,1.335558259,45.306552981,-57.006708517,1.552147512,-41.179126547,-4.554711839,-0.216589254,41.430819133,41.616692169,0.255028938,0.967803887,-0.787984128,0.858227336,3.006829585,0.188826481,0.338371239,0.480184542,6.792278824,2.672722829,8.518394350,40.891298200,-5.891863680,3.115684697,-7.298124264,-2.440647950,-5.262878693,41.430904132,9.407662747,41.430819133,9.407662747,0
305,255,30,25,0.569037657,0.631078296,3.324343459,-61.568610310,1.342504535,33.701045377,-57.764949112,1.885637253,-30.376701918,-3.803661198,-0.543132718,30.618733662,30.549855799,-1.121884889,0.230390913,-1.015722405,1.559502735,-5.832722760,-0.045232395,-0.023932590,0.722254980,2.294173071,5.733692250,0.006766790,30.491024251,-0.997914571,2.609232304,-2.720685116,-4.375025390,-5.682637791,30.618727710,7.745348402,30.618733662,7.745348402,0
306,255,30,25,0.534653465,0.618355277,2.684050072,-61.601597764,1.345803797,33.184084646,-57.941856058,1.725585874,-30.500034574,-3.659741706,-0.379782077,30.721166202,31.187248584,-1.190901183,0.236861350,-0.547358542,0.429715793,-4.692423419,0.493291152,0.061199216,0.558224879,1.658404263,3.625523140,0.358247395,30.644586697,-1.396508458,1.660816947,-1.882627125,-3.326624036,-4.964385714,30.721315770,6.307812636,30.721166202,6.307812636,0
307,243,30,24,0.533904910,0.628256535,1.857576410,-61.678703527,1.313634923,38.931321688,-57.274073192,1.458566577,-37.073745278,-4.404630335,-0.144931654,37.334760780,38.323104568,-2.385893726,0.241451216,-0.420655881,1.728355729,-2.711207294,1.053504200,-0.183650642,0.348111222,4.492747621,-0.662057786,2.398165886,37.141199517,-3.790222438,-0.239681505,-4.957181306,1.980613466,-5.282198290,37.334862192,7.447863929,37.334760780,7.447863929,0
308,90,30,8,0.394641564,0.553782190,1.220962634,-61.762033038,1.320624377,45.674508710,1.105840153,-0.821746106,-44.453546077,-62.867873191,2.142370483,77.026469409,-38.958238377,-71.247669614,1.321559907,2.853910812,2.856085654,-162.928103693,-3.060664079,-3.118750260,-0.378880288,0.084338044,-6.859847977,-4.708987653,-29.764301959,-70.838444114,5.397704251,0.387414753,-3.546082764,-158.209267608,77.026839782,158.207963199,77.026469409,158.207963199,0
310,238,30,23,0.519933555,0.568119905,-0.049621984,-61.970955644,1.313696208,44.731191439,-56.265821165,0.873857607,-44.780813423,-5.705134479,0.439838602,45.144914091,43.323450702,0.271770814,0.506860577,-0.679406991,0.594443850,4.019544591,-1.810031069,-0.463045425,-0.194663942,3.600074403,-0.814041904,-1.870827498,45.090920883,2.207345971,-0.077831921,-4.178592575,1.770738764,5.792553142,45.144983997,7.408033252,45.144914091,7.408033252,0
311,92,30,8,0.409509202,0.594623860,-0.856136911,-62.059237111,1.323746255,52.806286478,5.023555091,-1.150674883,-53.662423389,-67.082792202,2.474421139,85.941139471,-33.158451023,-76.137358833,2.075778278,2.462780383,1.564320164,-157.091352488,2.210307469,2.142237068,-0.614062196,-3.482651302,-2.619005514,94.405597675,-75.130087224,40.828979324,8.625442813,3.837922070,-2.569662652,108.570651845,85.941455786,108.723565449,85.941139471,108.723565449,0
313,92,30,8,0.390087930,0.646943974,-2.124084641,-62.178222929,1.327093944,47.287104033,2.214615391,0.098729671,-49.411188675,-64.392838320,1.228364273,81.175193699,-34.356967927,-76.567664758,2.059830751,2.573367166,2.109998487,-156.701925864,-2.463099975,-1.935028966,0.589139112,3.677735729,1.013779177,-0.883139400,-30.761066925,-74.901384102,5.742876577,6.344565606,1.522903876,-155.666663067,81.175373175,155.790907149,81.175193699,155.790907149,0
314,234,30,23,0.483370288,0.608039973,-2.758387007,-62.275546172,1.325306854,44.115623069,-56.564244009,1.401387876,-46.874010076,-5.711302163,-0.076081022,47.220732536,48.538320090,0.195079097,1.077259153,-1.091242558,-0.410713716,4.500499937,1.324834804,-0.240424380,0.373892091,5.428101443,-0.416358408,1.187000733,47.216400416,-0.506131029,0.409995048,-6.486268708,0.318179142,3.298123890,47.220892969,7.290923562,47.220732536,7.290923562,0
316,90,31,8,0.357456140,0.576576111,-3.865923646,-62.290703902,1.322388999,52.867710288,3.404822399,-0.409671368,-56.733633934,-65.695526301,1.732060367,86.819395463,-43.928851945,-72.439824717,1.155201909,2.780655275,3.039172378,-167.772330800,3.749910411,0.110236065,0.243210003,4.030592046,-1.334867969,162.904695315,24.260019312,83.178731788,-5.513240714,-0.096429359,6.170021752,29.044829665,86.819616344,29.684521674,86.819395463,29.684521674,0
317,90,31,8,0.411076443,0.626407814,-4.368489595,-62.327124526,1.323568220,48.331228754,2.478708451,0.187315000,-52.699718350,-64.805832977,1.136253221,83.536503239,-44.422035495,-72.541920481,1.139491184,2.566246036,2.452347928,-165.903815275,-0.645386227,-1.395892506,0.697840255,4.679732757,4.673093522,-7.776091955,-33.671736025,-76.348620953,3.932799427,8.672351255,5.015368857,-157.538584205,83.536606584,158.004312341,83.536503239,158.004312341,0
318,22,31,1,0.375000000,0.552767267,-5.006551452,-62.395278081,1.326946399,12.228424311,-2.496763967,-0.069191199,-17.234975763,-59.898514113,1.396137598,62.344410998,-27.256886027,-59.098955617,1.804704754,2.588990049,2.224804673,178.519032703,0.220308280,-3.167540478,-0.067773919,-2.752319788,-3.080632618,10.650782143,-37.186821109,-50.018108020,1.476461935,0.544537102,-1.364075922,167.926988502,62.344612710,167.934386404,62.344410998,167.934386404,0
319,219,31,21,0.490275527,0.595676047,-5.653333564,-62.411621881,1.321910607,52.995843052,-54.029318433,0.412619977,-58.649176616,-8.382303448,0.909290630,59.252136994,58.838822493,-10.684787988,-0.761204725,-1.947444833,1.843684496,-12.471031511,0.257629496,-1.799853058,-0.418427028,-8.076399190,-1.665568793,20.424414046,51.766122312,-28.224508381,-5.871806223,3.978649118,7.599926132,-32.288883801,59.252277601,33.633715796,59.252136994,33.633715796,0
320,219,31,21,0.449924127,0.640093851,-6.307513951,-62.415487828,1.323737092,53.742186947,-54.208568932,-0.199898469,-60.049700898,-8.206918896,1.523635561,60.627069540,59.466211345,-10.869990904,-0.768510079,-1.264818055,2.151685013,-13.558972784,-0.422736501,-1.441980018,-1.029465321,-2.649869459,-7.033882960,21.879842475,51.701756173,-30.751117882,-7.546062745,-3.196910142,9.416139807,-35.470946834,60.627105368,36.540935864,60.627069540,36.540935864,0
321,219,31,21,0.387556222,0.620172522,-6.936449441,-62.462455872,1.326333182,55.059428229,-54.340459110,-0.487020533,-61.995877669,-8.121996762,1.813353715,62.551929875,60.081860765,-11.006650851,-0.777021119,-1.287819525,1.451654554,-11.239179343,-1.653933512,-0.948987948,-1.305275822,-2.541085497,-9.706784875,17.805579301,54.994838558,-28.032631597,-10.124038745,-3.800827349,11.167305376,-29.106084464,62.552033243,31.011483072,62.551929875,31.011483072,0
322,254,31,25,0.566804979,0.572193396,-7.577629167,-62.521098940,1.328208053,34.326550807,-58.251668692,0.937112543,-41.904179974,-4.269430247,0.391095510,42.122930687,42.046448144,-1.172165068,1.061620817,-0.802026354,0.156122011,-0.278657293,-0.023549321,0.483636364,-0.247930479,2.578329955,-4.852176368,-1.809639241,42.061366585,-0.427616436,-2.239334727,-3.259573869,5.070610060,1.309555963,42.123105712,6.198402277,42.122930687,6.198402277,0
323,210,31,20,0.555932203,0.577019494,-8.202473474,-62.577233941,1.329861263,57.903342922,-53.164236092,0.196509087,-66.105816396,-9.412997850,1.133352176,66.782242977,61.749539030,-25.405884509,1.533341596,-0.167348205,0.551281120,-22.433356872,-0.363382206,-0.960296878,-0.532145736,-1.225461886,-5.662556564,4.424339477,59.953049536,-29.074959965,-4.491757848,-1.636267692,6.155984780,-26.883110417,66.782462774,27.528218719,66.782242977,27.528218719,0
324,175,31,17,0.468152866,0.555094004,-8.857532297,-62.606533674,1.323797150,58.426268429,-43.261724796,0.275640607,-67.283800726,-19.344808879,1.048156543,70.017355725,11.279258170,-70.812868441,-0.190029289,1.732751988,2.271549029,-93.659633669,2.725086779,-1.320019295,-0.176905609,3.724176431,2.313437930,-172.778659173,0.249451351,69.868901440,-4.550894233,-1.251212104,5.489164186,78.992139143,70.017399642,79.219671054,70.017355725,79.219671054,0
325,175,32,17,0.488654781,0.602533672,-9.495157826,-62.663797122,1.313197108,58.696198302,-37.586609404,0.132135772,-68.191356128,-25.077187718,1.181061336,72.665819340,11.235761518,-71.451356071,-0.210013451,1.984730289,2.507874551,-91.917092711,-2.837840023,-0.161460481,-0.286346663,-6.386801603,-2.365733153,-2.597892136,17.278929332,-70.070076649,-8.484708161,-0.318229472,8.920311696,-89.416872640,72.666135944,89.742816563,72.665819340,89.742816563,0
326,255,32,25,0.551131928,0.634324032,-10.134429980,-62.728885548,1.319211366,31.814126556,-58.111769582,0.650018038,-41.948556536,-4.617115965,0.669193327,42.207191034,44.021900852,-2.116296203,0.253016297,-1.074214720,0.772586608,-1.058474866,1.872912807,-0.037439212,-0.513883555,5.364393722,-12.843859513,-1.551040476,41.304884609,-1.740040778,-8.505495506,-6.481025821,13.602560433,-0.792929933,42.207400871,15.041332123,42.207191034,15.041332123,0
328,171,32,16,0.519572954,0.554887897,-11.085896066,-62.654550679,1.318716396,59.790986392,-37.839453023,0.235649684,-70.876882458,-24.815097655,1.083066711,75.103226109,14.975355013,-72.708089019,0.490816413,1.911260893,1.881092294,-98.338944313,-0.108838024,0.862042738,-0.139584906,-0.980709865,-4.374508015,-9.857104552,27.424334830,-69.866646577,-2.661873926,-2.440901246,2.971815917,-88.628732228,75.103448773,88.631700968,75.103226109,88.631700968,0
329,171,32,16,0.496875000,0.577512640,-11.732228735,-62.664231343,1.311540495,60.013910591,-37.728180963,0.692800277,-71.746139326,-24.936050380,0.618740218,75.958527870,14.898336983,-73.349815331,0.478704769,2.173709800,1.740390939,-95.425874933,-0.191382357,1.094612080,0.318848588,-0.052951797,2.994187785,-7.154850177,24.203019729,-71.986741379,1.359486301,5.169451502,1.700664122,-88.182440218,75.958707871,88.392378318,75.958527870,88.392378318,0
330,250,32,24,0.563209076,0.601477940,-12.388307090,-62.706887844,1.309012518,36.723014249,-58.432216799,1.737287349,-49.111321339,-4.274671045,-0.428274831,49.298865256,49.026451863,2.237416918,0.591771105,-0.514357452,0.358790309,1.916951011,-0.255566206,0.949943009,0.535012129,7.995152802,-2.740337964,0.091830010,49.230449232,0.876898537,-2.445303379,-8.431579869,3.321804203,1.378838539,49.298941077,9.202022876,49.298865256,9.202022876,0
331,255,32,25,0.552825553,0.577674801,-12.888570275,-62.749054770,1.308530306,35.795833383,-58.848619687,1.302989135,-48.684403657,-3.900435084,0.005541171,48.840399098,46.744212615,-2.534336244,0.261432486,-0.811956753,0.894398864,-1.248223866,-1.941028743,1.351241169,0.076646067,9.852047578,-0.984736439,-2.236003923,48.795850420,-2.065773366,-0.304967565,-10.651724309,2.020367790,0.652014833,48.840510266,10.871897679,48.840399098,10.871897679,0
332,255,32,25,0.552036199,0.601726228,-13.545912743,-62.866269351,1.310983325,34.996055332,-58.950729332,1.084357829,-48.541968076,-3.915540019,0.226625495,48.700158905,47.411829691,-2.523028082,0.263422926,-0.673288557,0.628174456,1.972139236,-1.135174285,1.315033555,-0.140514147,6.810526573,-4.446402429,-4.339117887,48.583240141,-0.552888761,-3.330661734,-6.986358739,5.762061635,5.693959062,48.700412895,10.877681813,48.700158905,10.877681813,0
333,255,32,25,0.559971098,0.629153132,-14.182416152,-62.983277428,1.309183497,34.048843251,-58.611433068,1.251554971,-48.231259403,-4.371844360,0.057628527,48.429027740,48.058840270,-2.508805911,0.261022858,-0.434927231,0.919208457,3.832423516,-0.253971409,0.837505555,0.048525704,5.175724566,-5.750135527,-1.086669528,48.145651194,-2.837636589,-4.396499623,-5.135271884,7.067167837,4.331009330,48.429176322,9.886727360,48.429027740,9.886727360,0
334,255,32,25,0.559200000,0.615498795,-14.688532504,-63.043625899,1.310907353,34.689120599,-58.965107442,1.061681672,-49.377653102,-4.078518457,0.249225682,49.546433294,48.568113409,-2.529596284,0.263724910,0.155443936,1.204329681,1.319448326,-0.829856463,1.279437627,-0.161581323,11.344447361,-3.228269206,-4.121576385,49.489647240,-0.709220971,-2.270292032,-10.881143334,5.403892603,4.481792737,49.546769866,13.119621667,49.546433294,13.119621667,0
335,250,33,24,0.590909091,0.570848675,-15.352404553,-63.066504512,1.298295154,35.251911929,-60.882906814,0.824590120,-50.604316482,-2.183597699,0.473705034,50.653621212,52.006857248,2.417140380,0.605771062,-1.005817314,0.361824769,1.713138279,1.371650408,3.263661624,-0.465943455,3.914838205,-8.950566072,-4.644468759,50.089005422,2.784178773,-7.010543458,-3.951932120,9.674179375,5.792463545,50.653803758,12.103539259,50.653621212,12.103539259,0
336,255,33,25,0.655923345,0.569309610,-16.007075573,-63.061145877,1.302001299,35.062404224,-58.865726033,1.086588710,-51.069479797,-4.195419844,0.215412589,51.241972220,49.872669217,-2.722148161,0.263614627,-1.031551392,0.155043937,-6.539044168,-1.214194736,1.241836637,-0.134974057,3.305593112,-0.691836040,-10.229996658,50.979894033,5.150956046,-0.514848664,-4.286304508,1.056740932,3.636570255,51.242043412,5.744053622,51.241972220,5.744053622,0
337,257,33,25,0.583760684,0.585938266,-16.661718010,-63.112704346,1.295466815,32.501520490,-58.336209122,1.055954772,-49.163238499,-4.776495225,0.239512043,49.395306380,49.326735493,0.548398832,0.161576581,-0.397106851,1.098870301,0.555406282,-0.067435758,0.387938564,-0.132347467,2.778840405,-3.872037491,1.085823196,49.295581726,-0.922157507,-3.000688737,-3.222139730,4.939071695,-0.773272052,49.395433848,5.928990050,49.395306380,5.928990050,0
338,141,33,13,0.539917695,0.615449134,-17.321726589,-63.109589199,1.290527746,54.735240899,-24.221985138,-0.355729657,-72.056967488,-38.887604061,1.646257404,81.897267822,29.809721830,-79.741576743,1.172964337,1.348009921,0.640710322,-96.529674726,3.223393704,-2.295833447,-0.403892906,0.561019378,1.377617626,174.954071301,-33.323529996,74.811525903,0.043392160,-0.043933756,1.165692408,88.501050108,81.897643081,88.507826833,81.897267822,88.507826833,0
339,242,33,23,0.590097403,0.595653014,-17.815202114,-63.059715718,1.289044069,37.584706644,-58.768789533,2.174181552,-55.399908758,-4.290926185,-0.885137484,55.572883732,58.540751926,-3.263996813,0.244280494,-0.440530453,0.594521780,-11.791074745,3.147513238,1.135097190,1.007488106,-0.977896381,2.541383156,170.878482822,-55.301770866,-4.382416321,-3.293831368,-1.537344347,3.087124776,177.273541665,55.572841918,177.316171994,55.572883732,177.316171994,0
340,184,33,18,0.642743222,0.550757974,-18.477815637,-63.037480361,1.285217272,59.568984696,-44.596750475,1.124639769,-78.046800333,-18.440729887,0.160577503,80.195943452,4.346366688,-80.416163074,-0.574584504,1.473193729,1.787853964,-100.096313857,-0.545740256,-0.378420896,0.615567897,0.873293682,10.268338691,-19.860934078,31.496031299,-73.537972859,5.617706573,11.440661449,-0.832619509,-80.073576105,80.195960415,80.671492915,80.195943452,80.671492915,0
341,254,33,25,0.604851330,0.573153807,-18.955659287,-62.924673652,1.291586111,34.271352791,-59.088272770,1.454836991,-53.227012078,-3.836400882,-0.163250880,53.365339288,53.365276951,-2.375564511,1.306012587,-0.546183243,-0.383550718,-14.728189476,0.139264422,1.326548868,0.235786382,0.767218526,4.195710837,2.279951490,52.816369249,-5.749888254,5.025168946,-0.052134445,-4.620072188,-17.001594142,53.365554420,17.615859601,53.365339288,17.615859601,0
342,266,33,26,0.500805153,0.574775441,-19.255312844,-62.804612661,1.279000777,26.157885714,-58.523246522,1.032926003,-45.413198558,-4.281366140,0.246074774,45.615230484,46.163554116,-6.098978292,0.074591034,-1.062968737,0.306356716,-25.657165922,0.903223499,-0.425672661,-0.181002015,0.987635830,-4.349741844,-1.078187009,45.248005019,-4.874809768,-3.101825081,-3.775454705,3.848711870,-24.714799518,45.615425541,25.162816404,45.615230484,25.162816404,0
343,242,33,23,0.627886323,0.599773792,-19.848213374,-62.541732432,1.289755166,37.420617277,-57.765162553,3.376328184,-57.268830650,-4.776569878,-2.086573017,57.505550783,60.468681209,-4.090683530,0.277742790,-0.824874229,0.329530785,-28.554487165,3.155153745,0.169853514,2.251511910,0.614801161,20.440692010,170.412179745,-52.930227217,-5.579053516,-21.775198009,-7.132436591,19.823822727,160.023354333,57.505600073,161.588159111,57.505550783,161.588159111,0
344,276,33,27,0.632173913,0.551150163,-20.098587934,-62.334237173,1.283966836,21.847915086,-58.545215829,1.177298272,-41.946503020,-3.789021344,0.106668564,42.117421295,41.136816600,-4.302487759,1.234975087,1.256836469,-0.985751029,-39.301179686,-0.801680731,-0.669520301,-0.121920487,-0.413828354,-1.773538785,7.525247142,41.123848642,-9.094427877,0.018509054,0.246668871,0.529586081,-46.815981368,42.117453485,46.820590207,42.117421295,46.820590207,0
345,276,34,27,0.635204082,0.549916694,-20.334690421,-62.093940695,1.280704721,21.527350322,-58.341755603,1.152018766,-41.862040742,-3.752185092,0.128685955,42.030059578,41.326836821,-4.580495036,1.245059376,1.957422239,-1.316895731,-47.402268604,-0.521457520,-0.926755194,-0.132022334,-1.687863832,-3.376150439,1.406680780,41.754664006,-4.646116041,-1.221135813,0.529595371,2.176788904,-48.770037253,42.030102702,48.828353257,42.030059578,48.828353257,0
346,130,34,12,0.591107236,0.588961016,-20.882398523,-61.471005121,1.287433987,54.901254643,-11.015731452,-0.478890917,-75.783653166,-50.455273669,1.766324904,91.060510826,42.029501883,-79.368249523,2.599980962,2.483031609,0.707882515,-139.649478873,-3.105211362,-0.335107501,-0.338854567,-0.363740543,3.631823629,-7.417974654,54.664160028,-72.583762563,5.953660258,4.930873807,3.416972713,-132.154923845,91.060524102,132.371434735,91.060510826,132.371434735,0
347,255,34,25,0.543177893,0.608074737,-21.026157124,-61.161396078,1.295492433,34.214830306,-57.664264147,0.403917594,-55.240987430,-3.497131931,0.891574838,55.358752964,54.525843664,-5.393306157,0.378304647,0.250968960,-1.176631242,-62.648428305,-0.568386712,-0.108614014,-0.757185515,3.156831197,-5.379520498,-2.484137794,55.134616574,-3.110523590,-3.885969240,-5.985134111,-1.238273774,-60.181101602,55.358848062,60.526088710,55.358752964,60.526088710,0
348,232,34,22,0.563208370,0.608758905,-21.177479486,-60.871769593,1.291256992,48.192715271,-55.023297863,0.395941843,-69.370194757,-5.848471729,0.895315149,69.622052048,67.554379519,-7.653558587,0.984459244,1.024106047,-0.993983580,-69.970303605,-1.755764494,-1.269588847,-0.621466841,0.248563150,-3.886927127,-1.519411799,69.404132190,-4.557304998,-3.086264885,-2.682230878,0.203629918,-68.433757497,69.622034047,68.475344955,69.622052048,68.475344955,0
349,232,34,22,0.547495682,0.608264768,-21.443538490,-60.440657416,1.280995201,47.623726343,-55.618373493,0.642877905,-69.067264833,-4.822283923,0.638117296,69.238346944,67.740493216,-8.124702502,0.996100128,1.181494252,-0.714730421,-66.569863378,-1.092485998,-0.773329682,-0.392056070,-2.459849993,-1.305890691,2.013109107,68.546137003,-9.748358985,-0.592988353,0.864748411,2.051994009,-68.558634984,69.238392790,68.605867765,69.238346944,68.605867765,0
350,278,34,27,0.771241830,0.558352092,-21.626469892,-59.964964753,1.264814067,21.386966214,-59.226911379,1.531135391,-43.013436106,-0.738053374,-0.266321324,43.020591994,40.710749017,-7.802611171,1.145641633,2.417227900,0.942901366,-74.396480938,-1.586172020,-0.001592143,0.204414566,-7.493412273,2.557509398,4.392076510,41.491987017,-11.287772795,1.334835943,6.396385791,7.793500450,-78.652326304,43.020699533,79.622558007,43.020591994,79.622558007,0
351,281,34,27,0.690000000,0.558264652,-21.617108429,-59.791220673,1.271449443,18.859594517,-59.397111397,1.077363205,-40.476702946,-0.394109276,0.194086238,40.479086859,38.868361107,-7.031902514,0.750739113,2.324084598,0.944891291,-80.412270325,-1.019574583,-0.207377547,-0.216172608,1.138739110,-6.027812156,-36.666419150,35.972592065,18.285421929,-3.190293622,-2.679832233,4.501883623,-44.043863962,40.479155233,44.234232860,40.479086859,44.234232860,0
352,286,34,28,0.634369287,0.563298072,-21.610047204,-59.623535174,1.264052996,16.611899229,-60.891844622,0.891654970,-38.221946433,1.268309448,0.372398027,38.244796747,36.830955847,-2.428327611,0.231211198,1.549951860,0.401447460,-80.313201094,-1.258169222,0.951374127,-0.447497776,-2.321096164,-3.071837617,3.372836919,37.806345775,-5.555524978,-1.575504325,-1.249198252,3.045627546,-83.708034014,38.244814714,83.727643408,38.244796747,83.727643408,0
353,42,34,3,0.605529954,0.577430040,-21.570349521,-59.458879454,1.251600869,18.605963711,0.439422079,0.607883322,-40.176313232,-59.898301532,0.643717547,72.127366815,-53.466185208,-53.892498905,-1.289292103,-0.212355915,1.564737549,87.133329519,-4.275656754,-1.171488899,0.483857087,-6.766861075,11.030258666,8.495138763,-55.057291209,-43.085983758,-17.739079003,-9.673253366,-7.254472191,78.456110946,72.127541450,78.624743628,72.127366815,78.624743628,0
354,41,34,3,0.608892922,0.578827582,-21.545452290,-59.291527164,1.251506197,18.999805007,0.702669170,-0.372954389,-40.545257296,-59.994196334,1.624460586,72.428311834,-57.797738534,-48.386862589,-0.789895068,-0.267167913,1.902227978,76.172921240,-3.316937401,-0.662758841,-0.454358777,7.364827170,5.318002983,1.951227855,-55.801738558,-46.172466640,0.390785366,-7.412293509,7.532448271,73.975164709,72.428471024,75.100415578,72.428311834,75.100415578,0
355,42,35,3,0.672981057,0.573795678,-21.625353045,-58.659685839,1.229047156,19.346103554,0.662590922,-0.439771455,-40.971456598,-59.322276760,1.668818611,72.115031244,-53.392598341,-53.094525987,-1.297579889,0.005261807,2.393465496,88.265956630,-3.475049804,-1.053808545,-0.536129038,9.725635712,2.571854530,14.315363561,-61.139258737,-38.127747278,2.975333882,-5.209013563,11.017468049,73.558473223,72.115093310,74.913246719,72.115031244,74.913246719,0
356,282,35,27,0.680638723,0.584681661,-21.710810493,-58.543094319,1.225609706,19.079842715,-59.765013305,0.962431951,-40.790653209,1.221918986,0.263177755,40.809799531,37.718842706,-9.902939570,0.572347714,2.917785004,1.636009618,-86.873512461,-1.792875845,0.265565675,-0.357886605,-4.388258745,-4.102556699,-7.808588076,40.489857718,-4.541357778,-2.325749202,-0.287010344,6.719692141,-79.141427724,40.810067604,79.363332710,40.809799531,79.363332710,0
357,282,35,27,0.686991870,0.573786849,-21.801695210,-58.429352551,1.218805284,19.046393318,-59.842908333,1.242351214,-40.848088529,1.413555782,-0.023545930,40.872546175,37.782454151,-10.034055721,0.569968399,3.521600967,1.585790343,-79.167364384,-1.745684679,0.342325289,-0.079638070,-1.618676776,-2.698473077,3.112419433,38.893995233,-12.468916959,-1.535604899,1.061604793,3.550612247,-82.351935950,40.872666144,82.453383853,40.872546175,82.453383853,0
358,280,35,27,0.734864301,0.569795502,-21.900841415,-58.321894952,1.216936833,19.557279267,-59.697974366,1.309894985,-41.458120682,1.376079414,-0.092958152,41.481055992,39.776122177,-6.987616891,0.974251496,4.878414735,0.651312523,-67.677794024,-1.071522735,0.167560081,-0.001122217,-3.891182266,0.715716944,16.690483866,37.056864703,-18.640136716,0.173901382,5.973970205,4.453171071,-84.343785645,41.481274813,84.842013291,41.481055992,84.842013291,0
359,284,35,28,0.649230769,0.603873836,-22.091934747,-57.753288039,1.207159568,16.213645519,-59.708208424,1.270073814,-38.305580267,1.954920385,-0.062914246,38.355483982,37.713239322,-6.960853562,0.420991558,5.091787866,2.051572012,-73.687389445,-0.059369557,-0.313915331,-0.016480891,-4.949216954,-5.509791901,-9.123552584,38.213624804,-0.291416670,-3.283953142,2.229927964,8.883117980,-64.598773742,38.355578376,65.346353762,38.355483982,65.346353762,0
360,283,35,28,0.670061100,0.596323505,-22.123226323,-57.428892464,1.188900863,15.252809275,-61.323666563,1.127947037,-37.376035598,3.894774099,0.060953825,37.578464813,36.738852946,-12.720912610,0.389440605,4.402249840,2.992995399,-91.686287735,1.710440873,0.874615889,-0.169996757,2.943435515,-8.279143621,-25.609862821,37.153820816,2.628504255,-4.982616629,-4.374111388,3.610010188,-66.795963642,37.578476610,66.870888605,37.578464813,66.870888605,0
361,21,35,1,0.646136618,0.568695550,-22.266710886,-56.912109077,1.161867655,13.429109527,4.438959365,-0.400212110,-35.695820412,-61.351068443,1.562079765,70.997079427,-39.850156510,-52.990163713,1.175070448,2.265991479,4.599451987,99.987118261,2.975412377,3.612913044,-0.452086065,5.813636086,-5.256627566,-23.053291215,-17.019009119,-68.174808437,10.157739274,9.880438645,6.577413628,123.516007263,70.997400262,123.279373884,70.997079427,123.279373884,0
